ply_bin,6.4,6.2,6.0,5.8,5.6,5.4,5.2,5.0,4.8,4.6,4.4,4.2,4.0,3.8,3.6,3.4,3.2,3.0,2.8,2.6,2.4,2.2,2.0,1.8,1.6,1.2,1.0,0.6,0.0
105,,0.5317650232517417,0.8067526461669365,0.998578312735618,1.1295301911190403,1.2079169590213383,1.2594479334913973,1.2769181546283292,1.2795028643124604,1.2612327213988297,1.2213611716050172,1.1693982189917271,1.0061395535181934,0.9035215220596733,0.8415660782091945,0.7830037045453495,0.73647340486324,0.6806798479242718,0.6351477886206008,0.591713333334062,0.5423931879804532,0.4852923104600685,0.44400129724827775,0.411765362768221,0.36997964083514284,0.32145674538437075,0.2702374985384214,0.15975030797969544,9.999994999180642e-07
100,,0.5921512118587167,0.8698448076399181,1.0652470772327627,1.2014528853032447,1.2844625034186232,1.3302485829927575,1.3508326959551378,1.351496550149636,1.3287990347242336,1.2813582011954274,1.2327809084530004,1.0522446495919893,0.9498798416158756,0.8960888146288265,0.8232545650853768,0.7737685957562725,0.7245889351852328,0.677289688809054,0.6106952662024117,0.5779565976435652,0.5132640401801449,0.47594154944977896,0.44205169154126334,0.4011943956066829,0.3369974704546615,0.27441598272236917,0.14566754333661106,9.999994999180657e-07
95,,0.645792367477294,0.935451875145722,1.1427107624139257,1.2796820172369079,1.3651627713881413,1.4170149414756843,1.4310615907454913,1.4251356451831783,1.4006675976110863,1.3506123106875279,1.2941674458502472,1.1006724427358576,0.9938193167549663,0.932864336190693,0.87055779755563,0.8065650268884316,0.7714926913122502,0.7173357687808382,0.6703135724522965,0.622071303467514,0.5410744825458976,0.5045127740526509,0.45861857787943816,0.41949389767125833,0.3538388150856104,0.2940296938657235,0.1615247489516994,9.999994999180668e-07
90,,0.7293227207008208,1.0137219935892132,1.2300974992054674,1.3703812210145252,1.4581581140904856,1.5041712502967506,1.5170148500165432,1.5092214076132335,1.4808920670058148,1.4282939034810094,1.3545210180318754,1.1488408658399123,1.0415494187186463,0.9829236892448111,0.9151075038186807,0.8655639081921532,0.8215321699427968,0.7648377647174895,0.701476395991612,0.6496996618939053,0.5844753578301335,0.5376185396288359,0.5134808262735379,0.45165623331608834,0.3878869155330444,0.31656419654288137,0.17541423955755125,9.99999499918067e-07
85,,0.7983316639015611,1.0994868308829406,1.32364792108012,1.4660864977265833,1.5505819322048002,1.5949329400641599,1.606207295525152,1.5966444227333139,1.5527641779410648,1.5024586646852653,1.4198041016673892,1.2155969707772205,1.1008971714324196,1.0368845083467155,0.9617880426770464,0.9148088930235587,0.8761478038946034,0.8129726637780649,0.7650593011066933,0.6826132337325809,0.6209188671391485,0.5736998405041744,0.5210564843367119,0.48067618067805884,0.4000207607773934,0.31388532248248496,0.1772045161520995,9.999994999180672e-07
80,,0.8597325473465062,1.1979471496053777,1.4296862301740256,1.5747953145846731,1.6571900272862832,1.6970467466763892,1.7002098275163564,1.6835773664564302,1.6414530167647403,1.5715245280535457,1.494586269327004,1.2684479681477805,1.1663373453964991,1.1005476571362856,1.0221617396485048,0.9772905555944225,0.9305746173961582,0.8653216186356552,0.786627878282487,0.7319468701429762,0.6686977460496691,0.6129797377486751,0.5750461360393586,0.5107105294341324,0.43349280402541723,0.34093285598126194,0.17787017757717286,9.999994999180672e-07
75,,0.9743644229402808,1.3020144089179475,1.5388681399455864,1.6850573396908735,1.7630262845779339,1.7939545203105693,1.797478370471539,1.772216140668325,1.7265444210554917,1.6512090163422344,1.5620640126008882,1.3368985092027224,1.2269469547553802,1.157533803146227,1.0909103294660085,1.032401170699989,0.9850524229218944,0.9181526129513025,0.8503228979515969,0.7641003370587487,0.7028556369299523,0.6436729680213428,0.5986294568166559,0.5355740854997203,0.45430308911929534,0.3539395245034126,0.18961422450625434,9.999994999180672e-07
70,,1.062457041679205,1.411111877750102,1.6543106956243685,1.7998092069956442,1.8743655816968232,1.901036149874205,1.8925645522212495,1.8691533390695605,1.809408292012752,1.7354058607783795,1.6423290551628984,1.4058193020463146,1.29146204594274,1.2274476984442062,1.1474948559993634,1.099801564493578,1.037651344536881,0.9804976931604846,0.9029356499087093,0.8461134431927134,0.7442180841386531,0.6861831760746985,0.6274036170271553,0.5679029523439222,0.4711813019636879,0.36961245862813324,0.2107379028804765,9.999994999180668e-07
65,,1.1759176105564049,1.5315470536216131,1.7770335461547992,1.9149900020258417,1.985385103080788,2.0043772879223396,1.9861956673225787,1.953940147935799,1.8976021343487919,1.809977773584637,1.708698223431722,1.4644142770036588,1.3529668679522853,1.2917777689897507,1.2165495800398476,1.1601543193876103,1.0968225511558443,1.0279183852775375,0.9442350175632809,0.8648754010867924,0.7853745456498211,0.720737129945048,0.6464245040703281,0.5950418635879167,0.46322732355800544,0.3949399044700018,0.20576410489907523,9.999994999180668e-07
60,,1.2927436847796352,1.6563026155732272,1.9036203093945212,2.0370849869468413,2.094902086388339,2.1069111240911433,2.08038387825507,2.0406651394242643,1.9731469717032355,1.8836923223842643,1.7659216668419693,1.5280823165538064,1.4238479511970823,1.3508336300680819,1.2918324516990471,1.211607782767777,1.147753678624551,1.0945749683880233,1.0232171616739998,0.9206178750529691,0.8557738607553194,0.7601698992767822,0.7078973634587608,0.6446788215662338,0.5059508694197618,0.38615237193743795,0.20794500416759598,9.999994999180663e-07
