epoch,train_total_loss,train_target_entropy,train_loss_gap,train_num_supervised_edges,val_total_loss,val_target_entropy,val_loss_gap,val_num_supervised_edges
1,0.5736233592033386,0.2776072323322296,0.296016126871109,145738420,0.42910245060920715,0.27957695722579956,0.1495254933834076,36544173
2,0.4114120602607727,0.2776085138320923,0.13380354642868042,145738420,0.401841402053833,0.27957695722579956,0.12226444482803345,36544173
3,0.394666463136673,0.27760550379753113,0.11706095933914185,145738420,0.3931194245815277,0.27957695722579956,0.11354246735572815,36544173
4,0.3878219723701477,0.27759024500846863,0.11023172736167908,145738420,0.3899024724960327,0.27957695722579956,0.11032551527023315,36544173
5,0.38392937183380127,0.277588427066803,0.10634094476699829,145738420,0.38513174653053284,0.27957695722579956,0.10555478930473328,36544173
6,0.3806530833244324,0.2776130735874176,0.10304000973701477,145738420,0.38200893998146057,0.27957695722579956,0.10243198275566101,36544173
