epoch,tau,train_E_regret,val_greedy_regret
1,1.0,0.3745055852908794,0.12232464013981072
2,1.0,0.2483107959418151,0.12232464013981072
3,1.0,0.15157085067393267,0.12232464013981072
4,1.0,0.1124971203631161,0.12232464013981072
5,1.0,0.09681694577487826,0.12232464013981072
6,1.0,0.09083540965599056,0.12232464013981072
7,1.0,0.08531038605314875,0.12232464013981072
8,1.0,0.08071223834770108,0.12232464013981072
9,1.0,0.07785408456556661,0.12232464013981072
10,1.0,0.07560267224928395,0.12232464013981072
11,1.0,0.07351000547507551,0.12232464013981072
12,1.0,0.07128405441301515,0.12232464013981072
13,1.0,0.06883055201306615,0.12230343191358964
14,1.0,0.0662515476957493,0.11956391887752409
15,1.0,0.06356881530783584,0.11317442624825025
16,1.0,0.06088206004346248,0.10603360505059792
17,1.0,0.05843223814004317,0.09413005611544188
18,1.0,0.05613010320879152,0.08532657298183777
19,1.0,0.05428617227236714,0.07530036337898237
20,1.0,0.05245165782025188,0.06977838719563885
21,1.0,0.05099846063173037,0.06584062187037013
22,1.0,0.04951870370644966,0.06037728206098402
23,1.0,0.04830719157437817,0.05771588425736136
24,1.0,0.047269039985620424,0.054185416198239356
25,1.0,0.04623234647507511,0.05264654070219193
26,1.0,0.045402454895089726,0.050439631721210174
27,1.0,0.04463613901161123,0.049304915934933156
28,1.0,0.04402496240452379,0.04870937808929797
29,1.0,0.04323057879785374,0.04634157879969287
30,1.0,0.0426543499782981,0.04578738157989163
31,1.0,0.04202120685377944,0.04431438452288411
32,1.0,0.0415836083752759,0.04345609225522867
33,1.0,0.04096896333209052,0.04296605531421728
34,1.0,0.04068138432942682,0.041500431338052514
35,1.0,0.04017673646125771,0.04142198808155836
36,1.0,0.040064081460385245,0.04119857487034394
37,1.0,0.03966457169391143,0.04060939354731096
38,1.0,0.03925539563579012,0.04013267605313659
39,1.0,0.03893314125911489,0.03949327709579966
40,1.0,0.038665497005067884,0.03942622834354534
41,1.0,0.03831482467199777,0.038627665018040644
42,1.0,0.03808674972101172,0.03866506643518639
43,1.0,0.037784349465708335,0.038556097872675235
44,1.0,0.03772907658972316,0.037851949466282474
45,1.0,0.03766670688182419,0.03770672409554398
46,1.0,0.03723526715050385,0.03796579224445853
47,1.0,0.03719910651781906,0.03757344525579418
48,1.0,0.036867203044722276,0.03699852774374617
49,1.0,0.036736491842888436,0.03769489517302344
50,1.0,0.03653795815669811,0.037299174685634755
51,1.0,0.036375399277279015,0.03668630537155155
52,1.0,0.03633537372567541,0.036733721025824624
53,1.0,0.03605116453074089,0.0365693429328676
54,1.0,0.0358652461282201,0.03640816047887287
55,1.0,0.03573468708925932,0.036443430318820524
56,1.0,0.03565039035600757,0.03664942903579224
57,1.0,0.03556911147262925,0.03670765119611013
58,1.0,0.03539516024355125,0.03663250923357866
59,1.0,0.03528997516277505,0.0360322754809439
60,1.0,0.03516118182164354,0.03600391832315845
61,1.0,0.035159289924090835,0.0358918488127562
62,1.0,0.035530656349417655,0.036524457302443546
63,1.0,0.035120756377926936,0.03564772245239547
64,1.0,0.0347843318326074,0.03546972615761673
65,1.0,0.03459384662430827,0.035457542584936254
66,1.0,0.03453048128307407,0.0358716941747606
67,1.0,0.03438326552473327,0.03507919933778623
68,1.0,0.03423547088233967,0.03515667419355377
69,1.0,0.03410035917800637,0.034590565429473925
70,1.0,0.03403688383246873,0.03487611252454691
