epoch,tau,train_E_regret,val_greedy_regret
85,1.0,0.02735879904321487,0.04086399367263497
86,1.0,0.027290300218092447,0.04058392807909781
87,1.0,0.027251821666898494,0.042231053689676674
88,1.0,0.027238826602656335,0.04419673629897565
89,1.0,0.027404099526368565,0.040232295085036805
90,1.0,0.027188871546254215,0.04009388884818689
91,1.0,0.027259397365335458,0.0440912018154717
92,1.0,0.027213025897642826,0.04302066892530572
93,1.0,0.027304160018551286,0.04173597871092247
94,1.0,0.027139086258851343,0.04086778678240831
95,1.0,0.027104302611857596,0.04256023658076092
96,1.0,0.02708365281936601,0.04153702224805899
97,1.0,0.02708419686000198,0.0395847772537925
98,1.0,0.02712061818144319,0.04146686942691043
99,1.0,0.02705310718665534,0.042109515414211776
100,1.0,0.02707898376611631,0.042227799616806797
101,1.0,0.02703628862644483,0.04177765468597549
102,1.0,0.02698031437453226,0.04072568228374454
103,1.0,0.026971459355388947,0.04213126333903979
104,1.0,0.026963933044493082,0.04152178293573349
105,1.0,0.026929031424501388,0.04004027039459542
106,1.0,0.026936388375246305,0.04157795478002317
107,1.0,0.026907916409836856,0.042575749569574974
108,1.0,0.026883117082041177,0.0384680884387105
109,1.0,0.026905679231429027,0.04264300931583624
110,1.0,0.026855937737476,0.04089904413676342
111,1.0,0.026843149937264554,0.041178200287969535
112,1.0,0.026858139850857894,0.03684635467288156
113,1.0,0.026916435519317987,0.041801458084371725
114,1.0,0.02677878802649921,0.0373676831342357
115,1.0,0.026812394177046107,0.037204945648285394
116,1.0,0.026770319001191544,0.042306458007242774
117,1.0,0.02685592768709215,0.04260582511714051
118,1.0,0.02677351442049995,0.03953067565534585
119,1.0,0.02675850382544094,0.040178849797063855
120,1.0,0.02675936321379872,0.03799250139159107
121,1.0,0.026675168529493493,0.04260519934604116
122,1.0,0.02670427970075223,0.04168169105320615
123,1.0,0.026716049550769578,0.03983445253295008
124,1.0,0.026716453188692233,0.03884652330589922
125,1.0,0.026621105495139574,0.04014169139325972
126,1.0,0.026621527765156545,0.04103663506832909
127,1.0,0.026604010242608684,0.036768800292547116
128,1.0,0.026595616193000392,0.0404844077686447
129,1.0,0.02653834699796468,0.036809770729565136
130,1.0,0.02657112281967526,0.03462127885648587
131,1.0,0.026560620256784007,0.03942379330555434
132,1.0,0.02650096334354899,0.036698102630014016
133,1.0,0.026503920284259158,0.03789596039025655
134,1.0,0.026479470447378854,0.03572555256660803
135,1.0,0.026527536280927203,0.03715131153872085
136,1.0,0.02649324690844608,0.04110892307535686
137,1.0,0.026458550808339268,0.03844387531155064
138,1.0,0.02644342544181588,0.033545991023868314
139,1.0,0.026548832010645014,0.0341760397717538
140,1.0,0.02650868323052169,0.03516702669974805
141,1.0,0.026367809846114927,0.037599644488643065
142,1.0,0.02635090133209624,0.0363324447736278
143,1.0,0.026392853140412398,0.037649416717712665
144,1.0,0.026370707768008126,0.04080415243528079
145,1.0,0.026338104224814852,0.0359956640457605
146,1.0,0.026348609171543066,0.04023302222400962
147,1.0,0.026255467404895858,0.03616291982982221
148,1.0,0.02623323562904614,0.033350319526586805
149,1.0,0.026306852150459126,0.03481452510827202
150,1.0,0.026271582222270492,0.041411685628083915
151,1.0,0.026250484677791366,0.036291518527899455
152,1.0,0.026225709213501525,0.03425636841710601
153,1.0,0.02626924989096096,0.03404040373522297
154,1.0,0.026155013929620587,0.03462175213246289
155,1.0,0.02617593963213185,0.034168454052104655
156,1.0,0.026174893579131577,0.03912933214078718
157,1.0,0.026172514791471903,0.033668910854440966
158,1.0,0.026122359030566346,0.034128917775238896
159,1.0,0.026124618586878152,0.03420064518069682
160,1.0,0.026141721420287593,0.034833921672460286
161,1.0,0.026116755341377938,0.03555513049823955
162,1.0,0.02618135942884366,0.0331244440674925
163,1.0,0.026073041674918262,0.03478474763641013
164,1.0,0.026015308403716013,0.0333256103752042
165,1.0,0.026091728664173367,0.03232120098086945
166,1.0,0.026101679021774227,0.03212844472259262
167,1.0,0.02617453608463878,0.0357532634117322
168,1.0,0.02604547782160631,0.03715778568621654
169,1.0,0.025935076566475115,0.03249202942336332
170,1.0,0.025979936062362166,0.03400289475149289
171,1.0,0.025946353037137035,0.03649971088342805
172,1.0,0.026007271962995963,0.033110932735649565
173,1.0,0.02597362286131906,0.03246139661101551
174,1.0,0.02589785480931816,0.03325906836447855
175,1.0,0.025885460523801775,0.03461682642947943
176,1.0,0.025917173950378642,0.03341486481852479
177,1.0,0.02587715891700036,0.031880574003221064
178,1.0,0.02607374110920096,0.03414841434007126
179,1.0,0.025957376006462297,0.03297386344309155
180,1.0,0.025859669133552966,0.03267808340793919
181,1.0,0.026010150231443565,0.0331105150692021
182,1.0,0.025928235989596454,0.034155428588442935
183,1.0,0.02582439639805902,0.03301822467804772
184,1.0,0.025790058777630905,0.03286746750141379
185,1.0,0.02577368699679014,0.0333421905123626
186,1.0,0.025792209871669376,0.03708412728984871
187,1.0,0.025863850287143043,0.03348962854892296
188,1.0,0.025800123225966292,0.0328422820731269
189,1.0,0.025754941710486652,0.033803481417150186
190,1.0,0.025740191218356263,0.03564221925758647
191,1.0,0.02580396489285628,0.03443875893042593
192,1.0,0.02582702140909389,0.03268491568565274
193,1.0,0.025750949186268045,0.03246171867255129
194,1.0,0.02572733401447838,0.03266635981444889
195,1.0,0.025713454503632716,0.03351942439589423
196,1.0,0.025756091166711386,0.03255182528064358
197,1.0,0.025688807071958388,0.03212268794940395
198,1.0,0.025685249755214936,0.03132726198076179
199,1.0,0.025673339515308872,0.033649472562711065
200,1.0,0.02573876326769812,0.034282605086714164
