epoch,tau,train_E_regret,val_greedy_regret
1,1.0,0.4143841270765551,0.041126517364199304
2,1.0,0.3760692039078383,0.046286369759365086
3,1.0,0.3400740478802653,0.0508373003604728
4,1.0,0.3068385560701029,0.059728291063709894
5,1.0,0.2787346088026499,0.06561622991654475
6,1.0,0.2548185270925501,0.0688717282679474
7,1.0,0.2326044345819669,0.06975678469108523
8,1.0,0.21252595987713452,0.06961600799205613
9,1.0,0.19348145012799314,0.06877268659767591
10,1.0,0.17602445749403203,0.06781395847481043
11,1.0,0.16009146192120116,0.06660036624180073
12,1.0,0.14586781777555172,0.06522070178368329
13,1.0,0.13340386673911434,0.06360775423713487
14,1.0,0.12266683716962473,0.061760393540527446
15,1.0,0.11313389374999828,0.059397158062265136
16,1.0,0.10495799621786721,0.05735677781120475
17,1.0,0.097922243425899,0.05663472328957618
18,1.0,0.09148907458897933,0.05613715047404219
19,1.0,0.0856244812581311,0.056247196434076545
20,1.0,0.08012323658112513,0.05645711503337499
21,1.0,0.07481835899298465,0.05701051309162743
22,1.0,0.06983579275160821,0.056903716975122545
23,1.0,0.06503627996442223,0.057374571111672844
24,1.0,0.0604346961702702,0.059145434600712726
25,1.0,0.0558856765787413,0.05974658444444715
26,1.0,0.05189802905805564,0.060376875707323766
27,1.0,0.048440880350117545,0.06002274441225233
28,1.0,0.04539124378818249,0.05904113630229978
29,1.0,0.042819410324840705,0.057972600717451896
30,1.0,0.04070315871713231,0.056641643053968294
31,1.0,0.03900193419415974,0.05511612370453985
32,1.0,0.03762613655934718,0.053295971844651506
33,1.0,0.036636313033418084,0.05015773753950115
34,1.0,0.03585744449731877,0.048682780146675896
35,1.0,0.03515391230025172,0.04843112603406682
36,1.0,0.03464721188197189,0.04754586117599379
37,1.0,0.0342738475552379,0.04681131975751082
38,1.0,0.033922110256660164,0.04630161101964674
39,1.0,0.03366278403344333,0.046031890940588925
40,1.0,0.03341037430251521,0.04583771618330736
41,1.0,0.03319674674499051,0.045762473464860766
42,1.0,0.03301059057091294,0.04570664822214233
43,1.0,0.03283412339638572,0.04566781327068602
44,1.0,0.032673156563187436,0.04567509482408406
45,1.0,0.032517396016937684,0.045575580260977265
46,1.0,0.032357055241766484,0.04551643235907187
47,1.0,0.032219511318574666,0.04558712331191609
48,1.0,0.03206898366590644,0.04606527865172192
49,1.0,0.031940479002035276,0.04628372525366366
50,1.0,0.03180415861711588,0.04634364269512743
51,1.0,0.03166702163667934,0.046649822384485395
52,1.0,0.03154525794760529,0.04661880833169003
53,1.0,0.03140377042486995,0.0466141920202371
54,1.0,0.03128185126305288,0.04670610592866777
55,1.0,0.031148045423250753,0.04671096029759981
56,1.0,0.0310197256133477,0.047265827471847134
57,1.0,0.03089398959452666,0.047368000547168165
58,1.0,0.03077531560490763,0.045610092638360474
59,1.0,0.030650229868834294,0.04621902819202539
60,1.0,0.030529860520784467,0.04598116411435548
61,1.0,0.030418206269797275,0.04626327293742803
62,1.0,0.030297489154789387,0.04634698626985424
63,1.0,0.03018623651954734,0.04594650083296102
64,1.0,0.030071680683348118,0.04573776296888334
65,1.0,0.02996533105715634,0.04538159025523636
66,1.0,0.029859683870359862,0.045075765012517914
67,1.0,0.029738748960207305,0.04505877472125578
68,1.0,0.029640288907264705,0.0445623810514854
69,1.0,0.029535805677346646,0.04441247949320503
70,1.0,0.029436794583699907,0.04423529502718561
71,1.0,0.02933968782900276,0.04383422571167957
72,1.0,0.02925052145565763,0.04343374027478636
73,1.0,0.0291447439095349,0.0433026723136213
74,1.0,0.02904817088405071,0.04322500241070869
75,1.0,0.0289490876561767,0.042808525429554906
76,1.0,0.02886651735106966,0.042594933196545184
77,1.0,0.028777938842484096,0.042395904070331586
78,1.0,0.028693737301990988,0.04227211766256459
79,1.0,0.028635041059696227,0.04186677785673936
80,1.0,0.028550417726955036,0.041922603099457806
81,1.0,0.028465816027765135,0.04204153513829275
82,1.0,0.028396522577195823,0.04363114196214451
83,1.0,0.02832476456033456,0.04345153031165907
84,1.0,0.028257576808147392,0.04318454002039693
85,1.0,0.02820033048138787,0.043048617690299835
86,1.0,0.02813837826303652,0.04299521963204742
87,1.0,0.028077804582934934,0.042776773030105665
88,1.0,0.02802546123939149,0.042473374971853224
89,1.0,0.02797064921416952,0.04228648176796972
90,1.0,0.0279353069769278,0.04101949147670759
91,1.0,0.02788084343943781,0.04122822934078525
92,1.0,0.027831975427480744,0.04183987982622214
93,1.0,0.027776154579695483,0.04200007400097943
94,1.0,0.027732759747711035,0.04166997691360078
95,1.0,0.027699584893148582,0.040754928369911465
96,1.0,0.027654560424914473,0.04068211283593088
97,1.0,0.02760479971249788,0.04028695466080502
98,1.0,0.027602486503562385,0.03940829902808228
99,1.0,0.027564609645453802,0.03981365368993122
100,1.0,0.027510056463322097,0.040068508058863264
101,1.0,0.027465949736628553,0.039474580179313726
102,1.0,0.027445666287895215,0.03898839611546093
103,1.0,0.027420391614100637,0.039086230664750615
104,1.0,0.02737713476511212,0.0386097553387619
105,1.0,0.0273476812818014,0.038556357280509476
106,1.0,0.027328155247621166,0.038233541746528876
107,1.0,0.027295118959907355,0.03812674563002403
108,1.0,0.027275649678277242,0.037660726212548304
109,1.0,0.027251920891452928,0.03819227961060655
110,1.0,0.027220276206339118,0.03789616310575218
111,1.0,0.02719354767212838,0.03745926990186869
112,1.0,0.027167754529377294,0.037368526110930445
113,1.0,0.02714896086866912,0.03722046785850327
114,1.0,0.027133405410094333,0.037312700868212
115,1.0,0.027109679834459922,0.03730056494588191
116,1.0,0.027086098984545212,0.03721318630510521
117,1.0,0.02707368156119623,0.03713551640219259
118,1.0,0.0270558605190165,0.03706755523714405
119,1.0,0.027034634062904093,0.036808317845095036
120,1.0,0.02701244890772519,0.03658501687422125
121,1.0,0.02701796362907645,0.03619909454412417
122,1.0,0.02698511078220052,0.03617967706839602
123,1.0,0.026967184290021203,0.03596365765092029
124,1.0,0.02694319680477809,0.03665837146952286
125,1.0,0.026937635527631777,0.03677683216254273
126,1.0,0.026926614238199843,0.036420507391852944
127,1.0,0.026918015371744576,0.03650545884816363
128,1.0,0.026886098688770597,0.03588652680932869
129,1.0,0.026869492726749256,0.034962314508667
130,1.0,0.026854088703033498,0.03469046984847283
131,1.0,0.02684826943532521,0.034277848489249516
132,1.0,0.026840205943720847,0.034425906741676705
133,1.0,0.026820629643955773,0.03473658635332719
134,1.0,0.026804665186224135,0.03488275648260937
135,1.0,0.026788976149382936,0.03522390545010538
136,1.0,0.026794208727787337,0.034618193375813254
137,1.0,0.02678058026733081,0.03531856564428013
138,1.0,0.02675812167016048,0.03462547492921131
139,1.0,0.026762022806044755,0.03389435334361845
140,1.0,0.02674391114988704,0.03432935842435696
141,1.0,0.0267378841546182,0.03392833392614272
142,1.0,0.02671188314221851,0.0343099409486288
143,1.0,0.026706607645473102,0.03406236813309481
144,1.0,0.026710165816975367,0.03453081473503656
145,1.0,0.026684772055311938,0.03434634871561908
146,1.0,0.026666613675436927,0.03374197978358025
147,1.0,0.026680564192664936,0.03296716887759903
148,1.0,0.02665067223855262,0.03322256230785209
149,1.0,0.026649467357732718,0.033334212793288985
150,1.0,0.026628956557787572,0.0333487759000851
151,1.0,0.0266189884818088,0.03333906716222102
152,1.0,0.02661473543774569,0.033572076870958895
153,1.0,0.026605983896390243,0.0335235331816385
154,1.0,0.026594955722146492,0.03332935842435694
155,1.0,0.02658934347672535,0.03333906716222102
156,1.0,0.02657717125084711,0.03302838755057054
157,1.0,0.026573617574494026,0.03272741667678414
158,1.0,0.026558358744096823,0.032586639977755
159,1.0,0.02654650264345988,0.032839067162221014
160,1.0,0.026566093983890777,0.03233178560882295
161,1.0,0.026536734730790625,0.03300654289037636
162,1.0,0.026529721771050424,0.0330235331816385
163,1.0,0.02651864970451668,0.03278324191950257
164,1.0,0.026512384071078116,0.03267159143406567
165,1.0,0.026512652405650042,0.032319649686492855
166,1.0,0.02650253344249709,0.032268678812706446
167,1.0,0.02648540459128921,0.032086639977754995
168,1.0,0.026478650875069232,0.031999261336978294
169,1.0,0.026474032819725768,0.03184877590008509
170,1.0,0.026500637724416926,0.031178872987463736
171,1.0,0.026460684820410283,0.0316254749292113
172,1.0,0.026443676961051113,0.03247256230785208
173,1.0,0.02646720902568011,0.033229843861250136
174,1.0,0.026457732318591807,0.03301625162824043
175,1.0,0.026443752784400806,0.032390038036007415
176,1.0,0.02642268042406907,0.031181300171929754
177,1.0,0.026419064967832355,0.030921591434065678
178,1.0,0.026416088732142885,0.0310623681330948
179,1.0,0.026401824226161146,0.031069649686492857
180,1.0,0.026395137877760252,0.03104780502629868
181,1.0,0.02638744156234142,0.031181300171929754
182,1.0,0.02639637123819198,0.031792950657366634
183,1.0,0.026383292131466937,0.03158663997775499
184,1.0,0.02637157050037599,0.03174440696804624
185,1.0,0.026367840309331553,0.03120557201658994
186,1.0,0.02637081060315716,0.03079567506145476
