epoch,train_total_loss,train_target_entropy,train_loss_gap,train_num_supervised_edges,val_total_loss,val_target_entropy,val_loss_gap,val_num_supervised_edges
1,0.5672076940536499,0.328432559967041,0.2387751340866089,213175714,0.4609200060367584,0.3300418555736542,0.13087815046310425,53336944
2,0.4494054913520813,0.32843777537345886,0.12096771597862244,213175714,0.44590702652931213,0.3300418555736542,0.11586517095565796,53336944
3,0.4399496912956238,0.32844531536102295,0.11150437593460083,213175714,0.4381748139858246,0.3300418555736542,0.10813295841217041,53336944
4,0.43530407547950745,0.3284410834312439,0.10686299204826355,213175714,0.44164085388183594,0.3300418555736542,0.11159899830818176,53336944
5,0.4329652190208435,0.32844817638397217,0.10451704263687134,213175714,0.43609604239463806,0.3300418555736542,0.10605418682098389,53336944
6,0.43080487847328186,0.3284555971622467,0.10234928131103516,213175714,0.43412700295448303,0.3300418555736542,0.10408514738082886,53336944
