epoch,tau,train_E_regret,val_greedy_regret
1,1.0,0.38551907544582,0.11794426557750223
2,1.0,0.2800537750289431,0.12043257289562379
3,1.0,0.18896536168717415,0.12043257289562379
4,1.0,0.13219578095654155,0.12043257289562379
5,1.0,0.10900281819731612,0.12043257289562379
6,1.0,0.10162395059478901,0.10925719299196444
7,1.0,0.0988544478090672,0.10248684721255642
8,1.0,0.09688910522875104,0.10190348072166311
9,1.0,0.0953144080125275,0.10333446304594744
10,1.0,0.09380560982844353,0.10336518406696223
11,1.0,0.0918845116682436,0.1022692842406363
12,1.0,0.08916568615658287,0.09774847270965213
13,1.0,0.08586481846426705,0.09496846845984712
14,1.0,0.08323841678571066,0.09397895631766733
15,1.0,0.0805620487621863,0.09349403024716914
16,1.0,0.07795718196493168,0.0923956920662816
17,1.0,0.07609222270354359,0.0912875158139762
18,1.0,0.07497552178305056,0.09017125151035421
19,1.0,0.07423447243833611,0.07387700216876654
20,1.0,0.07378684862023516,0.07250761597251423
21,1.0,0.07346068683005302,0.07256341966438563
22,1.0,0.07322524929637587,0.07258501140934402
23,1.0,0.0730590688604361,0.0726518065438072
24,1.0,0.07292431702038517,0.07259729899269284
25,1.0,0.07281622618135748,0.0724805311038286
26,1.0,0.07272825737256255,0.07253197336522448
27,1.0,0.07264503774711724,0.07247566350549384
28,1.0,0.07257815639293833,0.07253732014514741
29,1.0,0.07251025161204848,0.07240311844800794
30,1.0,0.07245520395559461,0.07242421800522152
31,1.0,0.07243265593655282,0.07216177557627873
32,1.0,0.07237316828575688,0.07241328280136512
33,1.0,0.07231951374742941,0.07239528525435895
34,1.0,0.07229835831344289,0.07232142518789916
35,1.0,0.0722707352975189,0.07233960549944393
36,1.0,0.07223574699548055,0.07229329424712858
37,1.0,0.07221823557047416,0.07203027367993474
38,1.0,0.07221176222950636,0.07191534841992521
39,1.0,0.07216259170307315,0.0722494782316783
40,1.0,0.07215574021526636,0.07213201972173149
41,1.0,0.07213345038111174,0.07215462545824097
42,1.0,0.0721178440405438,0.07218014806397748
43,1.0,0.0721144541008625,0.07182393173974401
44,1.0,0.07208715739196922,0.07179157018712494
45,1.0,0.07207193624765966,0.07215073599304801
46,1.0,0.07206447324270358,0.07209124171880478
47,1.0,0.07204670951288707,0.07184268652009446
48,1.0,0.072032923797187,0.07180016964991573
49,1.0,0.07203210206223984,0.07207301128613582
50,1.0,0.0720120342811106,0.07208103267651014
51,1.0,0.07200944563655201,0.07205103753017
52,1.0,0.07204318027636876,0.07181882721859674
53,1.0,0.07200725856757964,0.0717513251777986
54,1.0,0.07197408876588408,0.07212693672548172
55,1.0,0.07195611421458797,0.07203873807271824
56,1.0,0.0719600634087227,0.07199659954095035
57,1.0,0.07195465497314073,0.07198858357752531
58,1.0,0.07193858596719173,0.07199659954095035
59,1.0,0.07193291570290604,0.07205165838258151
60,1.0,0.0719215175250599,0.07204096980112874
61,1.0,0.07191897724099244,0.07203393093684836
62,1.0,0.0719071281649028,0.0720224896903112
63,1.0,0.071895157957519,0.07201497657751654
64,1.0,0.07188803703213602,0.0720018506659949
65,1.0,0.07188106284097964,0.07197288068384582
66,1.0,0.07187572657562276,0.07200815865296328
67,1.0,0.0718633718237706,0.0719725880511768
68,1.0,0.07185535977573798,0.07198409448184027
69,1.0,0.0718596404656175,0.07196848222291986
70,1.0,0.07183770989811786,0.0719846663169219
71,1.0,0.07182999892275524,0.07199050005537595
72,1.0,0.07183189445924595,0.071950495005019
73,1.0,0.07182880521823133,0.0719562321326022
74,1.0,0.0718143641191382,0.07193457675665747
75,1.0,0.07180685307415444,0.07198369271211043
76,1.0,0.0717937627175256,0.07163012428962322
77,1.0,0.0717858947694016,0.07192472669044978
78,1.0,0.07177677924242945,0.07188933049469357
79,1.0,0.07176985600650919,0.07190795469239435
80,1.0,0.07175998907118036,0.0718828300444721
81,1.0,0.07175254536851995,0.07188445288845789
82,1.0,0.07174223043075752,0.07187991317524507
83,1.0,0.07173531883161681,0.07189677083824345
84,1.0,0.07172664163342815,0.07186897491564369
85,1.0,0.07171959819656638,0.07190079014686683
86,1.0,0.07171223124217997,0.07189568562571953
87,1.0,0.07171313940913844,0.07180204608910683
88,1.0,0.0717037405164583,0.07188273796946544
89,1.0,0.0716847848341915,0.07186242886870935
90,1.0,0.07168734756776925,0.07185828837830864
91,1.0,0.07167095210348112,0.07182331739704637
92,1.0,0.07167297397317103,0.07174661574761845
93,1.0,0.07164562620351375,0.0718459502421076
94,1.0,0.0716393050632733,0.07152670966578034
95,1.0,0.07162809969887984,0.07183136589597248
96,1.0,0.07161408993036293,0.07179869805510664
97,1.0,0.07160872897768339,0.0717322459515461
98,1.0,0.07157207657814871,0.07182798856524623
99,1.0,0.07156827441697765,0.07179809065566918
100,1.0,0.07152501048302556,0.07182215482679216
101,1.0,0.07149408943291581,0.07114399251373982
102,1.0,0.07147100390903256,0.07142370044902854
103,1.0,0.0714297178520483,0.0713881587120011
104,1.0,0.07142573653242534,0.07175811074554886
105,1.0,0.07138117690045147,0.07139881033776276
106,1.0,0.07136040002300054,0.07131532087316775
107,1.0,0.07134929724725131,0.07178134362491863
108,1.0,0.07133164604122105,0.07098540215248846
109,1.0,0.07130571905274462,0.07137673393593402
110,1.0,0.07127529437487087,0.07135313209749625
111,1.0,0.0712592384962831,0.07147054253752856
112,1.0,0.0712185453757771,0.07092480183440503
113,1.0,0.07117795099059485,0.07103385373489571
114,1.0,0.07117151962335197,0.07104711815312356
115,1.0,0.07113794203001096,0.07130826020207749
116,1.0,0.07114847860431155,0.07126455268295975
117,1.0,0.07113325739404704,0.07128290119045959
118,1.0,0.07112907763385097,0.07108393200641129
119,1.0,0.07105642163897524,0.07131904076372579
120,1.0,0.07103908339612709,0.0712713551086972
121,1.0,0.07100824913651316,0.0713078323081997
122,1.0,0.07099854112776387,0.07099000257863898
123,1.0,0.07099581735316875,0.07096172434974199
124,1.0,0.07097456735065892,0.07125207759680013
125,1.0,0.07098443806326606,0.07103428151117236
126,1.0,0.07095719206285983,0.07104142297534438
127,1.0,0.07091134265406607,0.07154114377814759
128,1.0,0.0709036622468791,0.07161050375892111
129,1.0,0.07087652456621359,0.07129029036630516
130,1.0,0.070851331850224,0.07131381353021943
131,1.0,0.07080959501992264,0.07168919512466082
132,1.0,0.0707917316546914,0.07140618574321121
133,1.0,0.0707744724227597,0.07142814659420642
134,1.0,0.07075726744613904,0.07127086346727525
135,1.0,0.07076139427477855,0.07130586589799957
136,1.0,0.07073968035995129,0.07163098686864261
137,1.0,0.07073449368738577,0.07148302309836176
138,1.0,0.07071629563729431,0.07154427544501259
139,1.0,0.07071279051390272,0.07142055367296561
140,1.0,0.07067908590608675,0.07123409471511549
141,1.0,0.07073777155565411,0.07121431171016375
142,1.0,0.07066608618396293,0.07159877232605526
143,1.0,0.07068772776794544,0.0713207139496874
144,1.0,0.07066711216662183,0.0712645158024482
145,1.0,0.07066149166339984,0.07150772110985562
146,1.0,0.07064680716186185,0.07139148413662948
147,1.0,0.07064662135825557,0.071254356660687
148,1.0,0.07062875508169561,0.07136220625235899
149,1.0,0.070633366379644,0.07138116590233468
150,1.0,0.07061812584380561,0.07123993756424235
151,1.0,0.07060641530335533,0.07135366510554136
152,1.0,0.0705862025206746,0.07123127689426192
153,1.0,0.07061288255629404,0.07123565219810245
154,1.0,0.07060925707366908,0.07124847302169958
155,1.0,0.07057281381647876,0.07128984234466042
156,1.0,0.07057617048227993,0.07146400034291737
157,1.0,0.07056418785519263,0.07121304646159296
158,1.0,0.07059680412421994,0.07133166062469957
159,1.0,0.07053691410560256,0.07132154328239791
160,1.0,0.07052814039127997,0.07122265263892343
161,1.0,0.07053386025833751,0.07120067478220443
162,1.0,0.07053284015265189,0.0712860272398694
163,1.0,0.07051206887904318,0.07128383958794912
164,1.0,0.07051202618834923,0.0712071880539442
165,1.0,0.07049783644974666,0.0712313300760933
166,1.0,0.07048220745637203,0.07126260856925773
