epoch,tau,train_E_regret,val_greedy_regret
108,1.0,0.022653310079758366,0.022998062356685296
109,1.0,0.02269966407013624,0.022276841882747075
110,1.0,0.022709428940282782,0.02190599826972736
111,1.0,0.022735992669996864,0.023083734186155586
112,1.0,0.022593409013933946,0.02211287581909064
113,1.0,0.022941455996621916,0.02321071129708587
114,1.0,0.02280200348933014,0.022425823708380938
115,1.0,0.02234729663361261,0.022132788346095028
116,1.0,0.023392709530831543,0.02282701785254763
117,1.0,0.022823909902492213,0.023057608228662246
118,1.0,0.022520674325563945,0.022051286394055115
119,1.0,0.02265381829141199,0.022688963642066875
120,1.0,0.02278611607399181,0.022196153681148616
121,1.0,0.022506299427570303,0.022525504835639976
122,1.0,0.022387836524341388,0.02192455034006406
123,1.0,0.02252605206245141,0.02270067497112492
124,1.0,0.022414025795753065,0.021738039894601744
125,1.0,0.022414003192892187,0.02296451847785323
126,1.0,0.022333419871728,0.02219089727978509
127,1.0,0.0224167635108531,0.022121594213795684
128,1.0,0.0224106883114476,0.022765600225404543
129,1.0,0.02238421388349951,0.022000735553701935
130,1.0,0.02224427023734019,0.022896296763845657
131,1.0,0.02274829498260836,0.021821747375729797
132,1.0,0.023194828010209497,0.022924193493137013
133,1.0,0.02245368690857945,0.021791204982512302
134,1.0,0.02248401925471952,0.021726690073755467
135,1.0,0.022345695283231583,0.022488199171342482
136,1.0,0.022170655563981786,0.0219857667194647
137,1.0,0.02273345104987658,0.022983632561002935
138,1.0,0.02216699717305511,0.02203128509758554
139,1.0,0.022521323983891343,0.022149588367526302
140,1.0,0.02241350081698121,0.022117891463269333
141,1.0,0.022332340418114195,0.022236016452764212
142,1.0,0.02225869382224021,0.021594614952185114
143,1.0,0.02257944771238961,0.021958688032738417
144,1.0,0.02206078235649493,0.022538979033624992
145,1.0,0.022544738148200676,0.02199887597058308
146,1.0,0.022427522907267926,0.02226388837102208
147,1.0,0.02225349992439626,0.02242688120256811
148,1.0,0.022373546976640925,0.022110659658051274
149,1.0,0.02253773331002372,0.02182748830330166
150,1.0,0.0222263998756139,0.023083696473350637
151,1.0,0.02217791337765743,0.0219895593448699
152,1.0,0.022400650067880067,0.022540580707642328
153,1.0,0.022445894043314794,0.022185401437776277
154,1.0,0.02233767529994159,0.02189395388915816
155,1.0,0.02247010115442503,0.022039632104674422
156,1.0,0.02225037984395704,0.022534867360574008
157,1.0,0.02210655522223684,0.022325882773924464
158,1.0,0.022169787842722295,0.02263325517834375
159,1.0,0.022312121389433937,0.02177564587191186
160,1.0,0.022251332235403633,0.02269472614114821
161,1.0,0.022161193341819416,0.02154058461947899
162,1.0,0.02209194804921757,0.02315126100792188
163,1.0,0.0225189815368591,0.02185366994692541
164,1.0,0.022067988902718473,0.022869711945602975
165,1.0,0.022672770911726963,0.02176205318464303
166,1.0,0.022017781514097376,0.022081423780905468
167,1.0,0.022031185214182045,0.021691808930557388
168,1.0,0.022324724775908408,0.021625355140368393
169,1.0,0.02206025393413813,0.02168155464097983
170,1.0,0.02199413830638649,0.021719834495397498
171,1.0,0.02199166997680385,0.0217111007510416
172,1.0,0.022199246469967324,0.021960239203450707
173,1.0,0.02210091798309221,0.022455441667892966
174,1.0,0.022067072916721005,0.021456401765718287
175,1.0,0.02207499064544843,0.02170257205115913
176,1.0,0.022029038070782984,0.02173958623019454
177,1.0,0.022022019513789088,0.021810516247087887
178,1.0,0.02187825094247267,0.0219307557186522
179,1.0,0.021871193534102464,0.02167868366462231
180,1.0,0.022015178621698966,0.021478941278987095
181,1.0,0.02183025326019126,0.021801410003155282
182,1.0,0.021748026990934765,0.021717379582956192
183,1.0,0.02171122848608855,0.021845736383963386
184,1.0,0.022103969985322092,0.022314535832512035
185,1.0,0.02225751761277311,0.02175850378242112
186,1.0,0.022000189400697374,0.021792013244525538
187,1.0,0.021801715012845876,0.02177946760447506
188,1.0,0.02179323731271022,0.02114322513303423
189,1.0,0.022177052340763358,0.022388790989980523
190,1.0,0.02181024343241347,0.022373065352687977
191,1.0,0.022232689518252,0.02195808423394064
192,1.0,0.021847266779822693,0.021830178050434666
193,1.0,0.02205309054649951,0.022751309581034444
194,1.0,0.022032143371042354,0.021648710297824607
195,1.0,0.021881668872359022,0.021714679393189724
196,1.0,0.02188960046289905,0.022487075860221205
197,1.0,0.022073112959259414,0.02168617532311243
198,1.0,0.021781340720876778,0.02180346746722074
199,1.0,0.022051492262342934,0.02153746895939152
200,1.0,0.02184801028071026,0.021560313634882526
