epoch,tau,train_E_regret,val_greedy_regret
62,1.0,0.05930357672341909,0.05136396988130494
63,1.0,0.059070952977736166,0.05176332311331428
64,1.0,0.05905315453737379,0.051824343372040164
65,1.0,0.0590499782724967,0.051360119555038324
66,1.0,0.05899282254028515,0.05217526049689313
67,1.0,0.0591418912145068,0.05210464403336881
68,1.0,0.05902070742485825,0.05137148815259976
69,1.0,0.059324101120118204,0.05130398091701049
70,1.0,0.059233242622286866,0.05130398091701049
71,1.0,0.05895138773457386,0.052347972488236014
72,1.0,0.05904717591751221,0.05248288901060071
73,1.0,0.05880033475628471,0.05211862003329267
74,1.0,0.05927401626553325,0.05241075188588859
75,1.0,0.059058976714914155,0.05139204412064808
76,1.0,0.05896528002473553,0.051334412031179465
77,1.0,0.059227831783656634,0.05144719359575021
78,1.0,0.058924314470398864,0.051298068001880984
79,1.0,0.058855834837167935,0.05126004633072784
80,1.0,0.05884902035349359,0.05204606458499196
81,1.0,0.05890403737554352,0.05095271882244248
82,1.0,0.058868994046617856,0.05128125820999344
83,1.0,0.05877261926234859,0.05123732362371079
84,1.0,0.05873071092552326,0.05127637658929537
85,1.0,0.05876225704885766,0.05110450928359104
86,1.0,0.058822956815597315,0.05124051984793556
87,1.0,0.05880340367661599,0.0512502830893317
88,1.0,0.058748744042420184,0.05112523486963961
89,1.0,0.058781179377080356,0.051187032869273515
90,1.0,0.05872893042300563,0.05114797990368895
91,1.0,0.058713532458250894,0.05119582984777719
92,1.0,0.058685665662044785,0.05119679611066966
93,1.0,0.05863593244197889,0.051243771288218505
94,1.0,0.05875044360900259,0.05120926049775332
95,1.0,0.05864576431884138,0.05095421018784345
96,1.0,0.05866793830455403,0.05105445136951756
97,1.0,0.0586139577832597,0.05123309074450552
98,1.0,0.05865357146789222,0.05120118265283049
99,1.0,0.058619802026160905,0.05107641866265889
100,1.0,0.05887500083428735,0.05217980732861631
101,1.0,0.05854812387917446,0.051182046632835584
102,1.0,0.0585839668262137,0.0511548072561988
103,1.0,0.05896977903846417,0.05111547162824346
104,1.0,0.05853618265067966,0.0512131040422049
105,1.0,0.058647723371121514,0.0521594264605572
106,1.0,0.05918763488049525,0.05221397867350281
107,1.0,0.05867812245454565,0.051115389339535904
108,1.0,0.05855025213428801,0.05122120421416
109,1.0,0.05886675596732797,0.05133428430765573
110,1.0,0.05843627918618778,0.05231893351851134
111,1.0,0.058677300710677976,0.051103940701666434
112,1.0,0.058422991727550784,0.05123159937910455
113,1.0,0.05851384814785385,0.05117987397915702
114,1.0,0.05839768030515414,0.051067466117064385
115,1.0,0.05840959016149132,0.051018310398637266
116,1.0,0.05841166035919655,0.051110507718837815
117,1.0,0.05875365573423089,0.05110318528779071
118,1.0,0.05849236884988099,0.051126045565441244
119,1.0,0.05833052786377082,0.05176882064901449
120,1.0,0.05869005321162775,0.05124591971783545
121,1.0,0.0584846950265581,0.051037283408366746
122,1.0,0.058462969781498744,0.05122286728360104
123,1.0,0.05849517298744084,0.051169169455922245
124,1.0,0.058322875771892456,0.05119369830722794
125,1.0,0.058552947996856154,0.051140325476457124
126,1.0,0.05857283023159046,0.05130191449660881
127,1.0,0.05835312855360885,0.05106466035563701
128,1.0,0.05835996067133699,0.05102282706825699
129,1.0,0.05836341687301913,0.05231238724959502
130,1.0,0.058455285443903424,0.0513155764708001
131,1.0,0.05838266664105047,0.05132632260009916
132,1.0,0.058378208177307385,0.05110129795050448
133,1.0,0.058294230365077394,0.0509148832283122
134,1.0,0.05840041883069281,0.05183228171808943
135,1.0,0.058580022341486127,0.05133120422079723
136,1.0,0.058306171612664257,0.05122298803141637
137,1.0,0.05824741213421245,0.05115910022920118
138,1.0,0.058411038979917576,0.05097435037272269
139,1.0,0.05831669048861958,0.05127408269486651
140,1.0,0.05837224876055557,0.0511912574968789
141,1.0,0.05827095401839112,0.0511525295282023
142,1.0,0.058299731670089526,0.05105455760279447
143,1.0,0.05829003810081481,0.05113544385575904
144,1.0,0.05826083832747604,0.05100119928656209
145,1.0,0.05828374498868111,0.051140528512980024
146,1.0,0.05833185475014541,0.05116684939338855
147,1.0,0.05833969359864639,0.05176882064901449
148,1.0,0.05835833320223304,0.05113788466610808
149,1.0,0.058243829209149826,0.05101828495900534
150,1.0,0.058258578880659745,0.05120834316932215
151,1.0,0.058340018566617184,0.05134340827254241
152,1.0,0.05826651310843724,0.052080220734801445
153,1.0,0.058347744945327226,0.05111106119190062
154,1.0,0.05824209447576466,0.051032929821099554
155,1.0,0.05847184910190466,0.05147875674628968
156,1.0,0.05833396219568838,0.05133120422079725
157,1.0,0.05819631003146515,0.05220107305446382
158,1.0,0.05846471819804935,0.05134584908289146
159,1.0,0.058275186753543574,0.05112535561745495
160,1.0,0.058320985250381506,0.051179262424535785
161,1.0,0.05825457206151186,0.05114296932332906
162,1.0,0.0582063636961604,0.05113808770263099
163,1.0,0.0582521642475382,0.05128482882416555
164,1.0,0.05835483402197686,0.051291649429640034
165,1.0,0.05829857852656327,0.05102319201933531
166,1.0,0.05858474894158013,0.05205141830018836
167,1.0,0.05829717734946066,0.051106179571202545
168,1.0,0.05826516895816112,0.05213978000814155
169,1.0,0.0581783931330275,0.05231494127178238
170,1.0,0.058681587200510914,0.05222376266315401
171,1.0,0.05821086769837264,0.05129947368625976
172,1.0,0.05842176682396908,0.05108909389875929
173,1.0,0.05842075623348223,0.05195188142519217
174,1.0,0.05857220036140821,0.05228309752540658
175,1.0,0.058104284700318344,0.051294090239989064
176,1.0,0.05841484591489544,0.05115952696234143
177,1.0,0.05870141022958562,0.05208803045542391
178,1.0,0.05838396903932026,0.05123083849589435
179,1.0,0.05837104343608039,0.05177858389041064
180,1.0,0.05827257804897537,0.051152732564725197
181,1.0,0.05828843059655501,0.05113317773439232
182,1.0,0.058236827724162735,0.05111594281259868
183,1.0,0.05814880132363464,0.05113564689228195
184,1.0,0.058150657040702415,0.05098621491302145
185,1.0,0.058155872980139516,0.051133003045410005
186,1.0,0.05815240078047658,0.05116249580612133
187,1.0,0.05829302905110457,0.05182157943435697
188,1.0,0.058377295768344495,0.05116469928952773
189,1.0,0.05814215924909157,0.051326030099506745
190,1.0,0.05862472340660967,0.05118274935524875
191,1.0,0.0581218487236424,0.05108909389875929
192,1.0,0.05807960139553039,0.051152704217184604
193,1.0,0.05815429171733733,0.05112808713429219
194,1.0,0.058277177440204976,0.05103014949930409
195,1.0,0.05823710612308255,0.05129428608023677
196,1.0,0.05818635184228601,0.05113564689228194
197,1.0,0.05815238455650809,0.05107735815039331
198,1.0,0.05816117708555962,0.05109709361258765
199,1.0,0.05807709357148059,0.05122317655340082
200,1.0,0.05830839862712893,0.0520782771231363
